Year,StateCode,State,Country,Mode,TradeType,TradeValue
2011,NM,New Mexico,Canada,Rail,Export,112980403.0
2011,NM,New Mexico,Canada,Rail,Import,17561245.0
2011,NM,New Mexico,Canada,Truck,Export,161553173.0
2011,NM,New Mexico,Canada,Truck,Import,353941293.0
2011,NM,New Mexico,Canada,Vessel,Export,4466.0
2011,NM,New Mexico,Canada,Vessel,Import,92042.0
2011,NM,New Mexico,Mexico,Air,Export,8465619.0
2011,NM,New Mexico,Mexico,Air,Import,2219272.0
2011,NM,New Mexico,Mexico,Other/Unknown,Export,4637597.0
2011,NM,New Mexico,Mexico,Other/Unknown,Import,16690.0
2011,NM,New Mexico,Mexico,Rail,Export,11345480.0
2011,NM,New Mexico,Mexico,Rail,Import,2503783.0
2011,NM,New Mexico,Mexico,Truck,Export,440232374.0
2011,NM,New Mexico,Mexico,Truck,Import,342145708.0
2011,NM,New Mexico,Mexico,Vessel,Export,23913.0
2011,NM,New Mexico,Mexico,Vessel,Import,21500.0
2011,NV,Nevada,Canada,Air,Export,257981455.0
2011,NV,Nevada,Canada,Air,Import,72896737.0
2011,NV,Nevada,Canada,Other/Unknown,Export,4109833.0
2011,NV,Nevada,Canada,Other/Unknown,Import,7644401.0
2011,NV,Nevada,Canada,Rail,Export,490331216.0
2011,NV,Nevada,Canada,Rail,Import,186782030.0
2011,NV,Nevada,Canada,Truck,Export,520570312.0
2011,NV,Nevada,Canada,Truck,Import,549907503.0
2011,NV,Nevada,Canada,Vessel,Export,63011.0
2011,NV,Nevada,Canada,Vessel,Import,1554849.0
2011,NV,Nevada,Mexico,Air,Export,149194162.0
2011,NV,Nevada,Mexico,Air,Import,12237104.0
2011,NV,Nevada,Mexico,Other/Unknown,Export,1316967.0
2011,NV,Nevada,Mexico,Other/Unknown,Import,206096.0
2011,NV,Nevada,Mexico,Rail,Export,750320.0
2011,NV,Nevada,Mexico,Rail,Import,100000.0
2011,NV,Nevada,Mexico,Truck,Export,171150975.0
2011,NV,Nevada,Mexico,Truck,Import,360069411.0
2011,NV,Nevada,Mexico,Vessel,Export,984806.0
2011,NV,Nevada,Mexico,Vessel,Import,6142315.0
2011,NY,New York,Canada,Air,Export,2227245309.0
2011,NY,New York,Canada,Air,Import,1255808826.0
2011,NY,New York,Canada,Foreign Trade Zones (FTZs),Import,15846851.0
2011,NY,New York,Canada,Mail (U.S. Postal Service),Export,48271.0
2011,NY,New York,Canada,Other/Unknown,Export,58086167.0
2011,NY,New York,Canada,Other/Unknown,Import,459044385.0
2011,NY,New York,Canada,Pipeline,Export,370385215.0
2011,NY,New York,Canada,Pipeline,Import,2567273757.0
2011,NY,New York,Canada,Rail,Export,153388162.0
2011,NY,New York,Canada,Rail,Import,1802656295.0
2011,NY,New York,Canada,Truck,Export,12883022612.0
2011,NY,New York,Canada,Truck,Import,13572789567.0
2011,NY,New York,Canada,Vessel,Export,597761368.0
2011,NY,New York,Canada,Vessel,Import,660962353.0
2011,NY,New York,Mexico,Air,Export,626007367.0
2011,NY,New York,Mexico,Air,Import,475640900.0
2011,NY,New York,Mexico,Foreign Trade Zones (FTZs),Import,154825.0
2011,NY,New York,Mexico,Mail (U.S. Postal Service),Export,57472.0
2011,NY,New York,Mexico,Other/Unknown,Export,46120587.0
2011,NY,New York,Mexico,Other/Unknown,Import,2876816.0
2011,NY,New York,Mexico,Rail,Export,117331687.0
2011,NY,New York,Mexico,Rail,Import,77150321.0
2011,NY,New York,Mexico,Truck,Export,1759476719.0
2011,NY,New York,Mexico,Truck,Import,2280579914.0
2011,NY,New York,Mexico,Vessel,Export,61531627.0
2011,NY,New York,Mexico,Vessel,Import,229523204.0
2011,OH,Ohio,Canada,Air,Export,583093632.0
2011,OH,Ohio,Canada,Air,Import,206252579.0
2011,OH,Ohio,Canada,Foreign Trade Zones (FTZs),Import,1245609546.0
2011,OH,Ohio,Canada,Mail (U.S. Postal Service),Export,8614.0
2011,OH,Ohio,Canada,Other/Unknown,Export,17771894.0
2011,OH,Ohio,Canada,Other/Unknown,Import,13207469.0
2011,OH,Ohio,Canada,Pipeline,Import,4216228679.0
2011,OH,Ohio,Canada,Rail,Export,2163852846.0
2011,OH,Ohio,Canada,Rail,Import,1683436949.0
2011,OH,Ohio,Canada,Truck,Export,15668748817.0
2011,OH,Ohio,Canada,Truck,Import,8154755025.0
2011,OH,Ohio,Canada,Vessel,Export,371747520.0
2011,OH,Ohio,Canada,Vessel,Import,697205330.0
2011,OH,Ohio,Mexico,Air,Export,257730531.0
2011,OH,Ohio,Mexico,Air,Import,211023317.0
2011,OH,Ohio,Mexico,Foreign Trade Zones (FTZs),Import,122144245.0
2011,OH,Ohio,Mexico,Mail (U.S. Postal Service),Export,83735.0
2011,OH,Ohio,Mexico,Other/Unknown,Export,32428867.0
2011,OH,Ohio,Mexico,Other/Unknown,Import,2722.0
2011,OH,Ohio,Mexico,Rail,Export,719769201.0
2011,OH,Ohio,Mexico,Rail,Import,495041621.0
2011,OH,Ohio,Mexico,Truck,Export,3033936541.0
2011,OH,Ohio,Mexico,Truck,Import,5288119395.0
2011,OH,Ohio,Mexico,Vessel,Export,5967146.0
2011,OH,Ohio,Mexico,Vessel,Import,33526556.0
2011,OK,Oklahoma,Canada,Air,Export,103293694.0
2011,OK,Oklahoma,Canada,Air,Import,69377450.0
2011,OK,Oklahoma,Canada,Mail (U.S. Postal Service),Export,7655.0
2011,OK,Oklahoma,Canada,Other/Unknown,Export,8359406.0
2011,OK,Oklahoma,Canada,Pipeline,Export,97571537.0
2011,OK,Oklahoma,Canada,Pipeline,Import,4526249331.0
2011,OK,Oklahoma,Canada,Rail,Export,80334883.0
2011,OK,Oklahoma,Canada,Rail,Import,258850928.0
2011,OK,Oklahoma,Canada,Truck,Export,1653174741.0
2011,OK,Oklahoma,Canada,Truck,Import,870925101.0
2011,OK,Oklahoma,Canada,Vessel,Export,163846.0
2011,OK,Oklahoma,Canada,Vessel,Import,33623301.0
2011,OK,Oklahoma,Mexico,Air,Export,11169752.0
2011,OK,Oklahoma,Mexico,Air,Import,9780766.0
2011,OK,Oklahoma,Mexico,Foreign Trade Zones (FTZs),Import,12366.0
2011,OK,Oklahoma,Mexico,Other/Unknown,Export,3968650.0
2011,OK,Oklahoma,Mexico,Rail,Export,75458345.0
2011,OK,Oklahoma,Mexico,Rail,Import,27028860.0
2011,OK,Oklahoma,Mexico,Truck,Export,398214853.0
2011,OK,Oklahoma,Mexico,Truck,Import,774682138.0
2011,OK,Oklahoma,Mexico,Vessel,Export,37020380.0
2011,OK,Oklahoma,Mexico,Vessel,Import,194953.0
2011,OR,Oregon,Canada,Air,Export,110721394.0
2011,OR,Oregon,Canada,Air,Import,103028737.0
2011,OR,Oregon,Canada,Mail (U.S. Postal Service),Export,6631.0
2011,OR,Oregon,Canada,Other/Unknown,Export,3252301.0
2011,OR,Oregon,Canada,Other/Unknown,Import,144055358.0
2011,OR,Oregon,Canada,Pipeline,Export,29634.0
2011,OR,Oregon,Canada,Rail,Export,444397785.0
2011,OR,Oregon,Canada,Rail,Import,1519982649.0
2011,OR,Oregon,Canada,Truck,Export,2156304864.0
2011,OR,Oregon,Canada,Truck,Import,1097379620.0
2011,OR,Oregon,Canada,Vessel,Export,1680444.0
2011,OR,Oregon,Canada,Vessel,Import,55463100.0
2011,OR,Oregon,Mexico,Air,Export,49152191.0
2011,OR,Oregon,Mexico,Air,Import,95708590.0
2011,OR,Oregon,Mexico,Other/Unknown,Export,551758.0
2011,OR,Oregon,Mexico,Other/Unknown,Import,3088720.0
2011,OR,Oregon,Mexico,Rail,Export,24602665.0
2011,OR,Oregon,Mexico,Rail,Import,58249474.0
2011,OR,Oregon,Mexico,Truck,Export,175685135.0
2011,OR,Oregon,Mexico,Truck,Import,327804511.0
2011,OR,Oregon,Mexico,Vessel,Export,30440458.0
2011,OR,Oregon,Mexico,Vessel,Import,188209006.0
2011,PA,Pennsylvania,Canada,Air,Export,985504982.0
2011,PA,Pennsylvania,Canada,Air,Import,216078344.0
2011,PA,Pennsylvania,Canada,Foreign Trade Zones (FTZs),Import,2614.0
2011,PA,Pennsylvania,Canada,Mail (U.S. Postal Service),Export,57962.0
2011,PA,Pennsylvania,Canada,Other/Unknown,Export,16551622.0
2011,PA,Pennsylvania,Canada,Other/Unknown,Import,51162350.0
2011,PA,Pennsylvania,Canada,Pipeline,Export,3950.0
2011,PA,Pennsylvania,Canada,Pipeline,Import,1586644310.0
2011,PA,Pennsylvania,Canada,Rail,Export,731311015.0
2011,PA,Pennsylvania,Canada,Rail,Import,1996182484.0
2011,PA,Pennsylvania,Canada,Truck,Export,9550702938.0
2011,PA,Pennsylvania,Canada,Truck,Import,7316388873.0
2011,PA,Pennsylvania,Canada,Vessel,Export,229572441.0
2011,PA,Pennsylvania,Canada,Vessel,Import,1543853132.0
2011,PA,Pennsylvania,Mexico,Air,Export,229293353.0
2011,PA,Pennsylvania,Mexico,Air,Import,82701970.0
2011,PA,Pennsylvania,Mexico,Foreign Trade Zones (FTZs),Import,48753.0
2011,PA,Pennsylvania,Mexico,Mail (U.S. Postal Service),Export,2952.0
2011,PA,Pennsylvania,Mexico,Other/Unknown,Export,10190930.0
2011,PA,Pennsylvania,Mexico,Rail,Export,266266845.0
2011,PA,Pennsylvania,Mexico,Rail,Import,220300622.0
2011,PA,Pennsylvania,Mexico,Truck,Export,2110721493.0
2011,PA,Pennsylvania,Mexico,Truck,Import,2580329834.0
2011,PA,Pennsylvania,Mexico,Vessel,Export,14838441.0
2011,PA,Pennsylvania,Mexico,Vessel,Import,64682427.0
2011,RI,Rhode Island,Canada,Air,Export,61371023.0
2011,RI,Rhode Island,Canada,Air,Import,59878395.0
2011,RI,Rhode Island,Canada,Mail (U.S. Postal Service),Export,6170.0
2011,RI,Rhode Island,Canada,Other/Unknown,Export,1317890.0
2011,RI,Rhode Island,Canada,Rail,Export,6046654.0
2011,RI,Rhode Island,Canada,Rail,Import,38525071.0
2011,RI,Rhode Island,Canada,Truck,Export,571247395.0
2011,RI,Rhode Island,Canada,Truck,Import,286200610.0
2011,RI,Rhode Island,Canada,Vessel,Export,7937882.0
2011,RI,Rhode Island,Canada,Vessel,Import,523610731.0
2011,RI,Rhode Island,Mexico,Air,Export,11263983.0
2011,RI,Rhode Island,Mexico,Air,Import,11061059.0
2011,RI,Rhode Island,Mexico,Other/Unknown,Export,856964.0
2011,RI,Rhode Island,Mexico,Rail,Import,204098.0
2011,RI,Rhode Island,Mexico,Truck,Export,145216224.0
2011,RI,Rhode Island,Mexico,Truck,Import,316623543.0
2011,RI,Rhode Island,Mexico,Vessel,Export,1136244.0
2011,RI,Rhode Island,Mexico,Vessel,Import,737181244.0
2011,SC,South Carolina,Canada,Air,Export,91092058.0
2011,SC,South Carolina,Canada,Air,Import,27117819.0
2011,SC,South Carolina,Canada,Foreign Trade Zones (FTZs),Import,24617460.0
2011,SC,South Carolina,Canada,Mail (U.S. Postal Service),Export,6509.0
2011,SC,South Carolina,Canada,Other/Unknown,Export,13951882.0
2011,SC,South Carolina,Canada,Other/Unknown,Import,69969.0
2011,SC,South Carolina,Canada,Rail,Export,697862569.0
2011,SC,South Carolina,Canada,Rail,Import,810027419.0
2011,SC,South Carolina,Canada,Truck,Export,2951733131.0
2011,SC,South Carolina,Canada,Truck,Import,1653259298.0
2011,SC,South Carolina,Canada,Vessel,Export,827931.0
2011,SC,South Carolina,Canada,Vessel,Import,102988069.0
2011,SC,South Carolina,Mexico,Air,Export,123897871.0
2011,SC,South Carolina,Mexico,Air,Import,46337454.0
2011,SC,South Carolina,Mexico,Foreign Trade Zones (FTZs),Import,496276365.0
2011,SC,South Carolina,Mexico,Other/Unknown,Export,3567798.0
2011,SC,South Carolina,Mexico,Other/Unknown,Import,4840.0
2011,SC,South Carolina,Mexico,Pipeline,Import,63501.0
2011,SC,South Carolina,Mexico,Rail,Export,77840016.0
2011,SC,South Carolina,Mexico,Rail,Import,13135084.0
2011,SC,South Carolina,Mexico,Truck,Export,1250581088.0
2011,SC,South Carolina,Mexico,Truck,Import,1594111150.0
2011,SC,South Carolina,Mexico,Vessel,Export,319407040.0
2011,SC,South Carolina,Mexico,Vessel,Import,122345552.0
2011,SD,South Dakota,Canada,Air,Export,10869925.0
2011,SD,South Dakota,Canada,Air,Import,5828774.0
2011,SD,South Dakota,Canada,Other/Unknown,Export,204920.0
2011,SD,South Dakota,Canada,Pipeline,Import,5534.0
2011,SD,South Dakota,Canada,Rail,Export,42950457.0
2011,SD,South Dakota,Canada,Rail,Import,108975131.0
2011,SD,South Dakota,Canada,Truck,Export,468036889.0
2011,SD,South Dakota,Canada,Truck,Import,301835945.0
2011,SD,South Dakota,Canada,Vessel,Export,17559.0
2011,SD,South Dakota,Mexico,Air,Export,1712281.0
2011,SD,South Dakota,Mexico,Air,Import,246313.0
2011,SD,South Dakota,Mexico,Other/Unknown,Export,338327.0
2011,SD,South Dakota,Mexico,Rail,Export,249431423.0
2011,SD,South Dakota,Mexico,Rail,Import,7827268.0
2011,SD,South Dakota,Mexico,Truck,Export,140275969.0
2011,SD,South Dakota,Mexico,Truck,Import,47401644.0
2011,SD,South Dakota,Mexico,Vessel,Export,3082367.0
2011,TN,Tennessee,Canada,Air,Export,392802854.0
2011,TN,Tennessee,Canada,Air,Import,118283885.0
2011,TN,Tennessee,Canada,Foreign Trade Zones (FTZs),Import,261917.0
2011,TN,Tennessee,Canada,Other/Unknown,Export,69433189.0
2011,TN,Tennessee,Canada,Other/Unknown,Import,124826704.0
2011,TN,Tennessee,Canada,Pipeline,Import,312754858.0
2011,TN,Tennessee,Canada,Rail,Export,734112903.0
2011,TN,Tennessee,Canada,Rail,Import,2648045028.0
2011,TN,Tennessee,Canada,Truck,Export,7138097514.0
2011,TN,Tennessee,Canada,Truck,Import,2562458661.0
2011,TN,Tennessee,Canada,Vessel,Export,4544861.0
2011,TN,Tennessee,Canada,Vessel,Import,46986381.0
2011,TN,Tennessee,Mexico,Air,Export,126014337.0
2011,TN,Tennessee,Mexico,Air,Import,90959546.0
2011,TN,Tennessee,Mexico,Foreign Trade Zones (FTZs),Import,333897561.0
2011,TN,Tennessee,Mexico,Other/Unknown,Export,3149930.0
2011,TN,Tennessee,Mexico,Other/Unknown,Import,43247.0
2011,TN,Tennessee,Mexico,Rail,Export,635114309.0
2011,TN,Tennessee,Mexico,Rail,Import,57024306.0
2011,TN,Tennessee,Mexico,Truck,Export,3005075121.0
2011,TN,Tennessee,Mexico,Truck,Import,3294441639.0
2011,TN,Tennessee,Mexico,Vessel,Export,43805696.0
2011,TN,Tennessee,Mexico,Vessel,Import,32921555.0
2011,TX,Texas,Canada,Air,Export,2157595068.0
2011,TX,Texas,Canada,Air,Import,1603146439.0
2011,TX,Texas,Canada,Foreign Trade Zones (FTZs),Import,28025038.0
2011,TX,Texas,Canada,Mail (U.S. Postal Service),Export,44927.0
2011,TX,Texas,Canada,Other/Unknown,Export,23808621.0
2011,TX,Texas,Canada,Other/Unknown,Import,380288129.0
2011,TX,Texas,Canada,Pipeline,Export,1088840308.0
2011,TX,Texas,Canada,Pipeline,Import,605645925.0
2011,TX,Texas,Canada,Rail,Export,3667515793.0
2011,TX,Texas,Canada,Rail,Import,4092652476.0
2011,TX,Texas,Canada,Truck,Export,13416363978.0
2011,TX,Texas,Canada,Truck,Import,7316695539.0
2011,TX,Texas,Canada,Vessel,Export,1770193531.0
2011,TX,Texas,Canada,Vessel,Import,825991066.0
2011,TX,Texas,Mexico,Air,Export,1046239627.0
2011,TX,Texas,Mexico,Air,Import,1265370524.0
2011,TX,Texas,Mexico,Foreign Trade Zones (FTZs),Import,664462551.0
2011,TX,Texas,Mexico,Mail (U.S. Postal Service),Export,141261.0
2011,TX,Texas,Mexico,Other/Unknown,Export,432367589.0
2011,TX,Texas,Mexico,Other/Unknown,Import,204301.0
2011,TX,Texas,Mexico,Pipeline,Export,3085894083.0
2011,TX,Texas,Mexico,Pipeline,Import,267561787.0
2011,TX,Texas,Mexico,Rail,Export,7269399067.0
2011,TX,Texas,Mexico,Rail,Import,5246134598.0
2011,TX,Texas,Mexico,Truck,Export,57431379471.0
2011,TX,Texas,Mexico,Truck,Import,54969678827.0
2011,TX,Texas,Mexico,Vessel,Export,17920666469.0
2011,TX,Texas,Mexico,Vessel,Import,30180298901.0
2011,UT,Utah,Canada,Air,Export,226226391.0
2011,UT,Utah,Canada,Air,Import,202362048.0
2011,UT,Utah,Canada,Mail (U.S. Postal Service),Export,5935.0
2011,UT,Utah,Canada,Other/Unknown,Export,21701516.0
2011,UT,Utah,Canada,Other/Unknown,Import,99391917.0
2011,UT,Utah,Canada,Rail,Export,45494436.0
2011,UT,Utah,Canada,Rail,Import,239733871.0
2011,UT,Utah,Canada,Truck,Export,1081655000.0
2011,UT,Utah,Canada,Truck,Import,899715442.0
2011,UT,Utah,Canada,Vessel,Import,3729892.0
2011,UT,Utah,Mexico,Air,Export,23692408.0
2011,UT,Utah,Mexico,Air,Import,1944783208.0
2011,UT,Utah,Mexico,Other/Unknown,Export,682536.0
2011,UT,Utah,Mexico,Rail,Export,55195547.0
2011,UT,Utah,Mexico,Rail,Import,4690866.0
2011,UT,Utah,Mexico,Truck,Export,435724605.0
2011,UT,Utah,Mexico,Truck,Import,2409576410.0
2011,UT,Utah,Mexico,Vessel,Export,459908.0
2011,UT,Utah,Mexico,Vessel,Import,29548.0
2011,VA,Virginia,Canada,Air,Export,108174606.0
2011,VA,Virginia,Canada,Air,Import,138900867.0
2011,VA,Virginia,Canada,Mail (U.S. Postal Service),Export,92381.0
2011,VA,Virginia,Canada,Other/Unknown,Export,3154844.0
2011,VA,Virginia,Canada,Other/Unknown,Import,58582798.0
2011,VA,Virginia,Canada,Pipeline,Import,8561696.0
2011,VA,Virginia,Canada,Rail,Export,279436888.0
2011,VA,Virginia,Canada,Rail,Import,332625285.0
2011,VA,Virginia,Canada,Truck,Export,2509427123.0
2011,VA,Virginia,Canada,Truck,Import,1234702645.0
2011,VA,Virginia,Canada,Vessel,Export,24594933.0
2011,VA,Virginia,Canada,Vessel,Import,191443861.0
2011,VA,Virginia,Mexico,Air,Export,86311171.0
2011,VA,Virginia,Mexico,Air,Import,18880318.0
2011,VA,Virginia,Mexico,Foreign Trade Zones (FTZs),Import,167633.0
2011,VA,Virginia,Mexico,Mail (U.S. Postal Service),Export,2617.0
2011,VA,Virginia,Mexico,Other/Unknown,Export,2538083.0
2011,VA,Virginia,Mexico,Rail,Export,113625177.0
2011,VA,Virginia,Mexico,Rail,Import,13766096.0
2011,VA,Virginia,Mexico,Truck,Export,667687066.0
2011,VA,Virginia,Mexico,Truck,Import,490591200.0
2011,VA,Virginia,Mexico,Vessel,Export,32003587.0
2011,VA,Virginia,Mexico,Vessel,Import,43675128.0
2011,VT,Vermont,Canada,Air,Export,29948267.0
2011,VT,Vermont,Canada,Air,Import,11932907.0
2011,VT,Vermont,Canada,Other/Unknown,Export,591982.0
2011,VT,Vermont,Canada,Other/Unknown,Import,235891720.0
2011,VT,Vermont,Canada,Pipeline,Import,94422305.0
2011,VT,Vermont,Canada,Rail,Export,18858565.0
2011,VT,Vermont,Canada,Rail,Import,215621369.0
2011,VT,Vermont,Canada,Truck,Export,1823683794.0
2011,VT,Vermont,Canada,Truck,Import,2472083726.0
2011,VT,Vermont,Canada,Vessel,Export,95694.0
2011,VT,Vermont,Canada,Vessel,Import,5190.0
2011,VT,Vermont,Mexico,Air,Export,5955926.0
2011,VT,Vermont,Mexico,Air,Import,2480347.0
2011,VT,Vermont,Mexico,Other/Unknown,Export,185843.0
2011,VT,Vermont,Mexico,Rail,Export,184046.0
2011,VT,Vermont,Mexico,Truck,Export,66088810.0
2011,VT,Vermont,Mexico,Truck,Import,48496999.0
2011,VT,Vermont,Mexico,Vessel,Export,37518.0
2011,VT,Vermont,Mexico,Vessel,Import,6224.0
2011,WA,Washington,Canada,Air,Export,316805998.0
2011,WA,Washington,Canada,Air,Import,265929009.0
2011,WA,Washington,Canada,Foreign Trade Zones (FTZs),Import,103919679.0
2011,WA,Washington,Canada,Mail (U.S. Postal Service),Export,20989.0
2011,WA,Washington,Canada,Other/Unknown,Export,336362762.0
2011,WA,Washington,Canada,Other/Unknown,Import,95780455.0
2011,WA,Washington,Canada,Pipeline,Import,7539050746.0
2011,WA,Washington,Canada,Rail,Export,300830901.0
2011,WA,Washington,Canada,Rail,Import,1225476756.0
2011,WA,Washington,Canada,Truck,Export,6124678081.0
2011,WA,Washington,Canada,Truck,Import,4204784199.0
2011,WA,Washington,Canada,Vessel,Export,1471977736.0
2011,WA,Washington,Canada,Vessel,Import,646272616.0
2011,WA,Washington,Mexico,Air,Export,59543206.0
2011,WA,Washington,Mexico,Air,Import,27880224.0
2011,WA,Washington,Mexico,Mail (U.S. Postal Service),Export,11199.0
2011,WA,Washington,Mexico,Other/Unknown,Export,1121173.0
2011,WA,Washington,Mexico,Rail,Export,133785933.0
2011,WA,Washington,Mexico,Rail,Import,33021407.0
2011,WA,Washington,Mexico,Truck,Export,710271666.0
2011,WA,Washington,Mexico,Truck,Import,423009188.0
2011,WA,Washington,Mexico,Vessel,Export,469869911.0
2011,WA,Washington,Mexico,Vessel,Import,15844113.0
2011,WI,Wisconsin,Canada,Air,Export,247681607.0
2011,WI,Wisconsin,Canada,Air,Import,57864062.0
2011,WI,Wisconsin,Canada,Foreign Trade Zones (FTZs),Import,1687912.0
2011,WI,Wisconsin,Canada,Mail (U.S. Postal Service),Export,2505.0
2011,WI,Wisconsin,Canada,Other/Unknown,Export,32399798.0
2011,WI,Wisconsin,Canada,Other/Unknown,Import,1350.0
2011,WI,Wisconsin,Canada,Pipeline,Import,7555504.0
2011,WI,Wisconsin,Canada,Rail,Export,705442783.0
2011,WI,Wisconsin,Canada,Rail,Import,1471546560.0
2011,WI,Wisconsin,Canada,Truck,Export,5908356922.0
2011,WI,Wisconsin,Canada,Truck,Import,2399531162.0
2011,WI,Wisconsin,Canada,Vessel,Export,251684691.0
2011,WI,Wisconsin,Canada,Vessel,Import,89951519.0
2011,WI,Wisconsin,Mexico,Air,Export,60180780.0
2011,WI,Wisconsin,Mexico,Air,Import,38386562.0
2011,WI,Wisconsin,Mexico,Foreign Trade Zones (FTZs),Import,1195393.0
2011,WI,Wisconsin,Mexico,Mail (U.S. Postal Service),Export,31896.0
2011,WI,Wisconsin,Mexico,Other/Unknown,Export,3160710.0
2011,WI,Wisconsin,Mexico,Rail,Export,205064070.0
2011,WI,Wisconsin,Mexico,Rail,Import,49229593.0
2011,WI,Wisconsin,Mexico,Truck,Export,1695817467.0
2011,WI,Wisconsin,Mexico,Truck,Import,2929741311.0
2011,WI,Wisconsin,Mexico,Vessel,Export,24124852.0
2011,WI,Wisconsin,Mexico,Vessel,Import,10962143.0
2011,WV,West Virginia,Canada,Air,Export,20200521.0
2011,WV,West Virginia,Canada,Air,Import,275649766.0
2011,WV,West Virginia,Canada,Other/Unknown,Export,325155.0
2011,WV,West Virginia,Canada,Rail,Export,179022659.0
2011,WV,West Virginia,Canada,Rail,Import,484674355.0
2011,WV,West Virginia,Canada,Truck,Export,1134353973.0
2011,WV,West Virginia,Canada,Truck,Import,494638576.0
2011,WV,West Virginia,Canada,Vessel,Export,206523065.0
2011,WV,West Virginia,Canada,Vessel,Import,1288023.0
2011,WV,West Virginia,Mexico,Air,Export,3806512.0
2011,WV,West Virginia,Mexico,Air,Import,9903389.0
2011,WV,West Virginia,Mexico,Other/Unknown,Export,2131751.0
2011,WV,West Virginia,Mexico,Rail,Export,20036473.0
2011,WV,West Virginia,Mexico,Rail,Import,335935906.0
2011,WV,West Virginia,Mexico,Truck,Export,103518758.0
2011,WV,West Virginia,Mexico,Truck,Import,29628743.0
2011,WV,West Virginia,Mexico,Vessel,Export,100181407.0
2011,WV,West Virginia,Mexico,Vessel,Import,2107124.0
2011,WY,Wyoming,Canada,Air,Export,3469003.0
2011,WY,Wyoming,Canada,Air,Import,21937261.0
2011,WY,Wyoming,Canada,Other/Unknown,Export,181286.0
2011,WY,Wyoming,Canada,Other/Unknown,Import,652566.0
2011,WY,Wyoming,Canada,Pipeline,Import,1173604086.0
2011,WY,Wyoming,Canada,Rail,Export,166750405.0
2011,WY,Wyoming,Canada,Rail,Import,158981355.0
2011,WY,Wyoming,Canada,Truck,Export,158355999.0
2011,WY,Wyoming,Canada,Truck,Import,338020172.0
2011,WY,Wyoming,Canada,Vessel,Export,1323727.0
2011,WY,Wyoming,Mexico,Air,Export,523478.0
2011,WY,Wyoming,Mexico,Air,Import,209835.0
2011,WY,Wyoming,Mexico,Other/Unknown,Export,3907134.0
2011,WY,Wyoming,Mexico,Rail,Export,60827019.0
2011,WY,Wyoming,Mexico,Truck,Export,12459144.0
2011,WY,Wyoming,Mexico,Truck,Import,18211028.0
2012,AK,Alaska,Canada,Air,Export,38253335.0
2012,AK,Alaska,Canada,Air,Import,47410596.0
2012,AK,Alaska,Canada,Other/Unknown,Export,712784.0
2012,AK,Alaska,Canada,Other/Unknown,Import,8454285.0
2012,AK,Alaska,Canada,Rail,Export,804835.0
2012,AK,Alaska,Canada,Rail,Import,11848084.0
2012,AK,Alaska,Canada,Truck,Export,171259144.0
2012,AK,Alaska,Canada,Truck,Import,293017286.0
2012,AK,Alaska,Canada,Vessel,Export,255677944.0
2012,AK,Alaska,Canada,Vessel,Import,285117653.0
2012,AK,Alaska,Mexico,Air,Export,142683.0
2012,AK,Alaska,Mexico,Air,Import,1193542.0
2012,AK,Alaska,Mexico,Other/Unknown,Export,11500.0
2012,AK,Alaska,Mexico,Rail,Export,398584.0
2012,AK,Alaska,Mexico,Rail,Import,4615904.0
2012,AK,Alaska,Mexico,Truck,Export,6522609.0
2012,AK,Alaska,Mexico,Truck,Import,3284748.0
2012,AK,Alaska,Mexico,Vessel,Export,1534505.0
2012,AK,Alaska,Mexico,Vessel,Import,1159528.0
2012,AL,Alabama,Canada,Air,Export,64449467.0
2012,AL,Alabama,Canada,Air,Import,66703477.0
2012,AL,Alabama,Canada,Foreign Trade Zones (FTZs),Import,74628.0
2012,AL,Alabama,Canada,Other/Unknown,Export,3556104.0
2012,AL,Alabama,Canada,Rail,Export,1362099690.0
2012,AL,Alabama,Canada,Rail,Import,368204587.0
2012,AL,Alabama,Canada,Truck,Export,2533523235.0
2012,AL,Alabama,Canada,Truck,Import,1182260194.0
2012,AL,Alabama,Canada,Vessel,Export,572502.0
2012,AL,Alabama,Canada,Vessel,Import,762084.0
2012,AL,Alabama,Mexico,Air,Export,16758687.0
2012,AL,Alabama,Mexico,Air,Import,17954166.0
2012,AL,Alabama,Mexico,Foreign Trade Zones (FTZs),Import,237446.0
2012,AL,Alabama,Mexico,Other/Unknown,Export,1572947.0
2012,AL,Alabama,Mexico,Other/Unknown,Import,2936.0
2012,AL,Alabama,Mexico,Rail,Export,653277682.0
2012,AL,Alabama,Mexico,Rail,Import,32082973.0
2012,AL,Alabama,Mexico,Truck,Export,980565669.0
2012,AL,Alabama,Mexico,Truck,Import,1031225747.0
2012,AL,Alabama,Mexico,Vessel,Export,378824816.0
2012,AL,Alabama,Mexico,Vessel,Import,104107137.0
2012,AR,Arkansas,Canada,Air,Export,54475060.0
2012,AR,Arkansas,Canada,Air,Import,24820863.0
2012,AR,Arkansas,Canada,Foreign Trade Zones (FTZs),Import,1065364.0
2012,AR,Arkansas,Canada,Other/Unknown,Export,50625664.0
2012,AR,Arkansas,Canada,Pipeline,Import,4569028.0
2012,AR,Arkansas,Canada,Rail,Export,537254370.0
2012,AR,Arkansas,Canada,Rail,Import,300920701.0
2012,AR,Arkansas,Canada,Truck,Export,1010783650.0
2012,AR,Arkansas,Canada,Truck,Import,586682840.0
2012,AR,Arkansas,Canada,Vessel,Export,89305.0
